x,surface_ref,surface_mov_before,surface_mov_after,edge_margin_px,rotation_angle_deg
689,614.0,624.0,614.0,30,2.0
690,614.0,624.0,614.0,30,2.0
691,613.0,624.0,614.0,30,2.0
692,613.0,624.0,614.0,30,2.0
693,613.0,624.0,613.0,30,2.0
694,613.0,624.0,613.0,30,2.0
695,613.0,624.0,613.0,30,2.0
696,613.0,624.0,613.0,30,2.0
697,612.0,624.0,613.0,30,2.0
698,612.0,624.0,613.0,30,2.0
699,612.0,624.0,613.0,30,2.0
700,612.0,624.0,613.0,30,2.0
701,612.0,624.0,613.0,30,2.0
702,612.0,624.0,613.0,30,2.0
703,612.0,624.0,613.0,30,2.0
704,612.0,624.0,613.0,30,2.0
705,612.0,624.0,613.0,30,2.0
706,612.0,624.0,613.0,30,2.0
707,612.0,624.0,613.0,30,2.0
708,612.0,624.0,613.0,30,2.0
709,612.0,624.0,613.0,30,2.0
710,612.0,624.0,613.0,30,2.0
711,612.0,624.0,613.0,30,2.0
712,612.0,624.0,613.0,30,2.0
713,612.0,624.0,613.0,30,2.0
714,612.0,624.0,613.0,30,2.0
715,612.0,624.0,613.0,30,2.0
716,612.0,624.0,613.0,30,2.0
717,612.0,624.0,613.0,30,2.0
718,612.0,624.0,613.0,30,2.0
719,612.0,624.0,613.0,30,2.0
720,612.0,624.0,613.0,30,2.0
721,612.0,624.0,613.0,30,2.0
722,612.0,624.0,613.0,30,2.0
723,612.0,624.0,613.0,30,2.0
724,612.0,624.0,613.0,30,2.0
725,612.0,625.0,613.0,30,2.0
726,612.0,625.0,613.0,30,2.0
727,612.0,625.0,613.0,30,2.0
728,612.0,625.0,613.0,30,2.0
729,612.0,625.0,613.0,30,2.0
